trade_date,close,open,high,low,change,pct_chg,vol,amount
20110308,176.72,177.43,177.6,174.8,-0.66,-0.37,31869.55,560058.561
20110309,177.99,177.49,178.2,176.05,1.27,0.72,22971.46,406818.003
20110310,182.0,177.97,184.2,177.38,4.01,2.25,54492.13,991540.447
20110311,180.04,181.6,183.4,179.89,-1.96,-1.08,23345.45,424871.796
20110314,182.88,179.52,184.0,179.11,2.84,1.58,22372.98,408383.265
20110315,179.27,181.64,183.22,177.03,-3.61,-1.97,30898.55,554199.756
20110316,181.84,179.6,182.97,179.31,2.57,1.43,24176.24,438681.962
20110317,189.03,180.9,189.53,180.18,7.19,3.95,88522.77,1653009.378
20110318,191.15,189.55,194.1,187.13,2.12,1.12,61484.07,1175141.41
20110321,187.13,189.8,190.98,184.55,-4.02,-2.1,48651.24,910057.839
20110322,185.75,188.38,189.98,185.2,-1.38,-0.74,27887.55,521369.663
20110323,186.54,186.01,186.69,183.5,0.79,0.43,42881.85,792668.1
20110324,183.55,186.3,186.55,183.5,-2.99,-1.6,21353.18,393924.337
20110325,183.43,183.0,185.58,183.0,-0.12,-0.07,27905.52,513404.256
20110328,180.91,183.55,184.4,180.49,-2.52,-1.37,40295.87,731053.019
20110329,178.95,181.0,181.3,178.5,-1.96,-1.08,26523.3,476995.781
20110330,178.71,178.94,180.26,178.3,-0.24,-0.13,20602.99,368964.875
20110331,179.85,178.71,182.8,178.5,1.14,0.64,17525.86,316949.399
20110401,179.46,179.98,181.35,178.55,-0.39,-0.22,18227.49,326554.075
20110406,176.98,179.4,179.9,176.71,-2.48,-1.38,28774.81,510620.637
20110407,174.94,176.2,177.0,174.78,-2.04,-1.15,46830.74,820484.804
20110408,175.66,174.96,176.5,174.8,0.72,0.41,21823.15,383817.086
20110411,177.49,175.45,178.65,175.11,1.83,1.04,26173.14,463960.298
20110412,177.42,177.5,179.34,176.7,-0.07,-0.04,34945.68,623251.647
20110413,178.33,177.3,179.0,177.02,0.91,0.51,29389.19,522953.556
20110414,175.74,178.3,178.5,175.48,-2.59,-1.45,36621.96,644626.738
20110415,172.38,175.97,176.99,170.77,-3.36,-1.91,53327.01,919620.925
20110418,173.06,172.18,173.39,171.21,0.68,0.39,19608.99,338287.704
20110419,173.38,173.06,174.64,171.49,0.32,0.18,22880.67,395248.447
20110420,174.8,173.38,175.18,173.0,1.42,0.82,22509.28,392495.921
20110421,174.86,175.0,177.59,174.71,0.06,0.03,28684.34,505336.037
20110422,176.15,175.5,176.4,174.53,1.29,0.74,14500.23,254794.864
20110425,183.06,180.0,185.08,179.5,6.91,3.92,70225.53,1280812.447
20110426,181.17,183.0,183.5,180.88,-1.89,-1.03,31095.42,565862.126
20110427,181.15,181.6,185.0,181.0,-0.02,-0.01,27748.47,508713.443
20110428,178.42,182.1,182.58,177.8,-2.73,-1.51,25357.17,455048.059
20110429,182.31,178.4,183.09,177.68,3.89,2.18,22083.82,401140.719
20110503,185.86,183.0,186.8,182.0,3.55,1.95,41270.82,764382.818
20110504,183.5,184.49,188.08,183.44,-2.36,-1.27,32521.06,604784.367
20110505,184.95,183.51,187.5,183.01,1.45,0.79,26693.49,496448.129
20110506,185.81,184.0,187.0,183.01,0.86,0.47,23960.65,444808.841
20110509,184.16,186.58,187.49,183.9,-1.65,-0.89,12175.95,225581.746
20110510,183.59,184.07,184.5,182.78,-0.57,-0.31,15918.8,292606.289
20110511,185.27,183.02,186.3,183.02,1.68,0.92,12896.67,238855.455
20110512,187.32,185.0,189.5,184.6,2.05,1.11,25027.71,470405.158
20110513,187.66,187.35,188.99,185.5,0.34,0.18,12253.2,229207.566
20110516,187.67,187.5,188.98,186.5,0.01,0.01,11505.57,216417.13
20110517,187.63,187.02,190.3,186.0,-0.04,-0.02,20866.44,393848.458
20110518,194.95,187.3,197.44,187.3,7.32,3.9,62165.05,1212084.674
20110519,199.88,196.0,201.65,196.0,4.93,2.53,85738.05,1716471.11
20110520,200.83,200.7,201.66,198.81,0.95,0.48,40043.86,801739.991
20110523,197.03,200.0,202.75,197.0,-3.8,-1.89,39420.88,783913.346
20110524,194.61,195.51,197.5,194.5,-2.42,-1.23,23997.07,470085.883
20110526,198.69,194.8,202.79,194.8,4.08,2.1,38970.36,779314.782
20110527,193.74,199.88,200.78,193.21,-4.95,-2.49,31729.58,626618.182
20110530,202.53,192.18,202.58,191.77,8.79,4.54,47286.0,942388.98
20110531,203.8,202.65,203.98,201.3,1.27,0.63,33854.83,685945.963
20110601,209.89,204.1,209.98,203.02,6.09,2.99,39093.76,813188.052
20110602,206.59,208.5,209.66,203.6,-3.3,-1.57,39585.43,818431.995
20110603,211.61,206.02,212.7,206.02,5.02,2.43,29483.96,618505.293
20110607,207.87,211.98,211.99,206.28,-3.74,-1.77,26876.17,559703.875
20110608,208.74,207.55,209.7,203.58,0.87,0.42,25070.47,517190.772
20110609,201.82,208.05,208.3,201.76,-6.92,-3.32,36179.7,737042.713
20110610,202.56,201.5,204.49,199.8,0.74,0.37,34279.17,692444.753
20110613,201.49,202.5,203.9,198.8,-1.07,-0.53,28004.57,562464.133
20110614,204.46,201.47,204.98,200.5,2.97,1.47,37487.88,758192.892
20110615,203.21,204.02,204.47,202.19,-1.25,-0.61,16408.56,333131.863
20110616,203.02,202.2,205.29,200.22,-0.19,-0.09,17731.47,359795.619
20110617,208.63,203.5,209.99,202.65,5.61,2.76,33411.0,690941.504
20110620,203.46,208.1,208.28,201.0,-5.17,-2.48,29909.15,611059.058
20110621,203.3,202.03,204.84,202.03,-0.16,-0.08,12738.17,259198.214
20110622,205.93,203.2,207.48,203.2,2.63,1.29,16188.53,333499.822
20110623,207.99,205.3,209.2,205.0,2.06,1.0,20280.98,421820.426
20110624,206.44,207.85,210.15,205.35,-1.55,-0.75,37068.5,770684.579
20110627,208.27,207.2,208.96,205.78,1.83,0.89,23190.42,480816.709
20110628,210.45,209.0,211.87,207.22,2.18,1.05,25540.48,536916.003
20110629,210.94,210.88,212.88,207.9,0.49,0.23,19596.7,412274.52
20110630,212.63,210.02,213.3,210.02,1.69,0.8,32701.21,694508.28
20110701,191.63,192.5,192.5,189.9,0.42,0.22,15810.5,302002.762
20110704,193.02,191.21,193.33,190.8,1.39,0.73,46338.41,888995.936
20110705,191.43,193.0,193.02,189.8,-1.59,-0.82,27057.85,516722.478
20110706,191.07,190.98,192.0,190.11,-0.36,-0.19,19753.77,377527.543
20110707,194.11,191.0,196.08,191.0,3.04,1.59,40956.75,793379.763
20110708,194.08,194.35,195.48,192.95,-0.03,-0.02,17183.81,333151.331
20110711,196.83,194.06,198.07,193.45,2.75,1.42,25615.74,502438.508
20110712,193.74,196.32,196.83,193.64,-3.09,-1.57,28488.26,554927.096
20110713,194.59,194.09,195.49,193.36,0.85,0.44,22109.07,429986.678
20110714,193.25,194.59,194.8,192.8,-1.34,-0.69,24822.17,480420.222
20110715,195.15,192.59,195.79,192.59,1.9,0.98,17763.89,346071.487
20110718,198.96,195.2,200.44,195.2,3.81,1.95,28523.41,566196.215
20110719,198.84,198.9,200.03,197.2,-0.12,-0.06,20276.61,403182.838
20110720,199.89,199.99,200.48,198.5,1.05,0.53,18967.08,378689.393
20110721,203.43,200.17,205.5,200.0,3.54,1.77,47676.86,968173.564
20110722,206.28,203.16,208.88,203.16,2.85,1.4,49860.88,1029115.254
20110725,203.65,207.0,207.68,202.51,-2.63,-1.28,35260.43,720951.264
20110726,203.56,203.5,203.99,202.0,-0.09,-0.04,24791.75,503434.823
20110727,204.32,203.89,207.5,202.66,0.76,0.37,30676.25,630035.091
20110728,207.75,203.89,207.9,202.0,3.43,1.68,22923.23,468616.881
20110729,206.69,207.5,207.5,205.3,-1.06,-0.51,19104.16,394180.474
20110801,203.38,207.33,207.33,202.8,-3.31,-1.6,18572.89,378447.567
20110802,201.11,202.2,202.75,198.55,-2.27,-1.12,27849.58,555745.763
20110803,201.79,199.21,202.8,199.0,0.68,0.34,17061.32,344076.872
20110804,204.98,202.5,205.69,201.8,3.19,1.58,17773.27,363287.27
20110805,203.13,200.08,205.6,200.08,-1.85,-0.9,21319.85,433966.204
20110808,199.66,201.01,205.1,198.0,-3.47,-1.71,36884.34,740883.138
20110809,201.1,196.44,203.0,193.0,1.44,0.72,36924.33,726671.479
20110810,205.7,202.4,206.49,199.75,4.6,2.29,38436.26,782644.219
20110811,214.7,204.0,215.6,204.0,9.0,4.38,61949.15,1301728.291
20110812,216.77,215.0,217.6,213.0,2.07,0.96,39466.31,851693.649
20110815,213.3,217.2,218.79,211.92,-3.47,-1.6,29450.63,630341.327
20110816,209.69,213.65,215.28,208.27,-3.61,-1.69,37491.56,788423.427
20110817,209.85,210.0,211.49,208.72,0.16,0.08,13553.28,284382.051
20110818,208.2,209.31,209.85,206.36,-1.65,-0.79,29341.73,609082.956
20110819,209.9,206.9,210.15,206.55,1.7,0.82,37488.08,780729.993
20110822,204.31,210.1,210.9,203.6,-5.59,-2.66,28164.38,581020.716
20110823,204.93,203.99,206.2,203.4,0.62,0.3,23579.21,482616.543
20110824,205.8,205.0,207.99,204.09,0.87,0.42,17957.07,370146.593
20110825,207.42,207.5,208.5,205.01,1.62,0.79,30083.05,623188.931
20110826,212.88,207.38,212.99,206.85,5.46,2.63,22748.88,477352.661
20110829,215.27,212.0,215.98,209.5,2.39,1.12,26082.44,558335.962
20110830,214.82,215.5,217.43,213.01,-0.45,-0.21,28816.01,619557.333
20110831,214.77,218.8,219.5,214.5,-0.05,-0.02,50014.61,1079339.679
20110901,211.48,214.7,215.48,210.5,-3.29,-1.53,25689.61,544632.806
20110902,211.86,210.86,212.2,209.9,0.38,0.18,13832.57,292111.762
20110905,207.27,211.19,211.38,206.5,-4.59,-2.17,27344.84,569905.681
20110906,203.01,206.0,208.3,202.28,-4.26,-2.06,32094.69,656690.808
20110907,207.59,203.6,207.88,203.5,4.58,2.26,20087.7,412012.245
20110908,205.87,208.0,208.99,205.62,-1.72,-0.83,13182.67,274052.384
20110909,207.08,206.56,209.68,203.99,1.21,0.59,14227.19,294079.503
20110913,201.63,204.59,206.0,201.08,-5.45,-2.63,18949.13,384543.767
20110914,197.95,203.0,203.28,194.17,-3.68,-1.83,47625.79,940641.402
20110915,198.49,198.0,200.2,197.77,0.54,0.27,19122.0,380380.017
20110916,202.92,199.49,203.13,198.0,4.43,2.23,18029.27,361574.736
20110919,202.72,203.7,204.5,201.92,-0.2,-0.1,15352.04,311793.484
20110920,200.84,202.7,202.7,199.5,-1.88,-0.93,12784.63,256651.648
20110921,204.36,200.82,205.03,200.5,3.52,1.75,24640.16,501953.365
20110922,197.66,203.0,203.88,197.3,-6.7,-3.28,24336.1,489514.705
20110923,194.05,194.1,196.0,189.89,-3.61,-1.83,76537.2,1476263.517
20110926,188.12,191.86,194.25,188.0,-5.93,-3.06,42211.18,803193.662
20110927,189.46,189.97,191.64,187.67,1.34,0.71,24749.81,468028.768
20110928,187.12,190.8,190.8,186.23,-2.34,-1.24,32389.84,611544.825
20110929,187.09,184.9,191.0,184.9,-0.03,-0.02,30030.61,563567.697
20110930,190.59,187.16,191.1,187.16,3.5,1.87,18269.66,346902.283
20111010,188.0,190.88,191.8,187.63,-2.59,-1.36,14283.91,270790.788
20111011,186.97,191.99,191.99,183.0,-1.03,-0.55,20586.25,387171.386
20111012,192.04,186.5,192.6,184.43,5.07,2.71,29778.55,563092.939
20111013,192.07,192.04,194.84,190.0,0.03,0.02,23961.72,460883.857
20111014,191.44,191.05,192.78,189.8,-0.63,-0.33,12468.36,238319.748
20111017,197.14,192.17,197.51,191.6,5.7,2.98,26008.51,509046.255
20111018,196.42,195.34,199.37,195.01,-0.72,-0.37,22785.75,451487.836
20111019,198.12,197.42,201.5,197.0,1.7,0.87,22657.85,451701.35
20111020,191.1,197.0,198.56,190.6,-7.02,-3.54,29312.63,569297.369
20111021,194.39,190.66,195.0,190.66,3.29,1.72,17116.45,330777.243
20111024,200.55,195.8,201.11,194.4,6.16,3.17,32390.68,638275.445
20111025,200.62,199.2,203.33,199.2,0.07,0.03,32041.92,643502.583
20111026,201.86,199.88,202.08,198.71,1.24,0.62,29492.76,591834.128
20111027,202.0,202.05,204.36,201.54,0.14,0.07,20104.54,407006.042
20111028,205.01,203.51,206.8,203.51,3.01,1.49,26056.6,533715.365
20111031,204.21,205.3,206.18,202.68,-0.8,-0.39,28121.99,574616.414
20111101,207.19,203.18,207.5,202.51,2.98,1.46,27147.39,559038.584
20111102,209.57,204.95,209.65,204.6,2.38,1.15,26647.01,550968.563
20111103,207.28,211.07,211.5,207.17,-2.29,-1.09,30465.9,636306.542
20111104,207.76,207.88,210.0,206.33,0.48,0.23,18546.75,384686.866
20111107,206.8,208.2,208.7,206.56,-0.96,-0.46,16573.9,344437.182
20111108,204.75,207.66,207.93,203.98,-2.05,-0.99,25546.41,525028.363
20111109,204.12,204.9,206.66,202.5,-0.63,-0.31,24696.07,506506.704
20111110,205.01,203.29,205.6,203.13,0.89,0.44,14617.7,298980.855
20111111,203.97,205.01,205.15,203.03,-1.04,-0.51,11692.64,238543.944
20111114,207.26,205.49,208.15,204.2,3.29,1.61,17986.24,371343.631
20111115,203.93,207.6,207.95,203.0,-3.33,-1.61,17782.26,364242.671
20111116,200.77,203.95,203.95,199.9,-3.16,-1.55,29545.8,592948.956
20111117,201.84,200.85,203.6,200.31,1.07,0.53,15589.04,315328.822
20111118,200.57,201.88,202.88,199.7,-1.27,-0.63,19907.46,401272.25
20111121,200.87,200.7,203.4,200.11,0.3,0.15,18389.75,370926.323
20111122,206.07,200.89,206.89,200.6,5.2,2.59,35652.52,729198.883
20111123,209.11,205.62,209.3,205.62,3.04,1.48,31537.85,656169.793
20111124,207.69,208.6,209.18,207.5,-1.42,-0.68,26558.99,554286.399
20111125,209.98,207.75,213.34,207.0,2.29,1.1,40235.7,848244.76
20111128,213.87,210.31,214.77,209.31,3.89,1.85,53379.98,1136929.564
20111129,212.56,213.8,216.09,211.8,-1.31,-0.61,41355.0,884545.013
20111130,210.06,212.88,214.78,208.8,-2.5,-1.18,40263.23,850997.83
20111201,212.84,213.2,215.19,210.27,2.78,1.32,33785.49,719311.327
20111202,214.03,212.0,216.2,212.0,1.19,0.56,27267.18,584935.196
20111205,206.72,214.45,214.45,206.4,-7.31,-3.42,39025.6,816027.278
20111206,203.67,206.51,206.55,201.7,-3.05,-1.48,37152.16,756470.593
20111207,205.7,203.7,206.5,203.7,2.03,1.0,27333.76,562146.777
20111208,203.0,205.9,208.6,202.88,-2.7,-1.31,24661.08,506265.018
20111209,199.82,202.85,203.85,199.7,-3.18,-1.57,36745.73,737854.853
20111212,197.54,199.82,200.9,196.89,-2.28,-1.14,29526.92,585362.504
20111213,196.25,196.92,197.98,195.98,-1.29,-0.65,29995.83,591182.085
20111214,197.84,196.25,200.0,196.25,1.59,0.81,20813.22,412444.014
20111215,196.98,196.87,198.88,195.05,-0.86,-0.43,21880.03,430851.248
20111216,201.78,198.0,201.98,197.99,4.8,2.44,30649.0,614353.385
20111219,201.0,200.97,201.39,199.3,-0.78,-0.39,25456.36,510463.389
20111220,200.24,201.0,202.8,198.5,-0.76,-0.38,17106.3,342834.67
20111221,197.23,201.18,201.48,196.98,-3.01,-1.5,21962.81,437207.569
20111222,199.67,197.5,200.92,195.8,2.44,1.24,17443.32,346785.291
20111223,200.76,199.9,201.4,199.0,1.09,0.55,17609.56,353128.167
20111226,193.12,200.61,200.62,192.3,-7.64,-3.81,46995.04,918253.511
20111227,189.03,193.0,193.0,188.32,-4.09,-2.12,31314.98,594898.815
20111228,190.23,188.3,190.5,186.49,1.2,0.63,27738.43,524088.087
20111229,192.21,189.1,192.89,189.1,1.98,1.04,20062.13,384717.995
20111230,193.3,192.7,194.88,190.0,1.09,0.57,29460.86,569875.567
20120104,185.27,191.5,192.77,185.0,-8.03,-4.15,33878.28,637232.812
20120105,183.15,184.0,185.2,182.36,-2.12,-1.14,30122.64,553347.012
20120106,186.64,183.1,188.05,181.65,3.49,1.91,25190.62,464647.453
20120109,188.01,186.0,188.09,181.77,1.37,0.73,26160.16,483282.452
20120110,194.48,187.0,194.66,186.11,6.47,3.44,39235.6,749263.279
20120111,189.68,192.95,193.89,189.3,-4.8,-2.47,39891.16,761167.931
20120112,190.35,188.58,191.56,188.58,0.67,0.35,27440.36,522231.553
20120113,188.69,190.7,191.2,187.52,-1.66,-0.87,20542.3,387615.921
20120116,177.41,187.38,187.38,175.66,-11.28,-5.98,51655.79,933514.133
20120117,180.44,177.9,181.98,170.9,3.03,1.71,61227.64,1077158.896
20120118,177.38,181.42,185.18,176.66,-3.06,-1.7,47294.65,858725.547
20120119,180.7,177.89,181.6,175.51,3.32,1.87,24329.42,437246.157
20120120,185.97,182.0,186.2,182.0,5.27,2.92,29683.2,548292.985
20120130,183.8,185.99,186.99,183.06,-2.17,-1.17,30550.21,563162.776
20120131,186.41,184.42,186.6,184.35,2.61,1.42,15854.7,294490.836
20120201,186.15,186.2,188.52,184.88,-0.26,-0.14,24824.36,464159.684
20120202,186.43,186.15,187.0,184.28,0.28,0.15,20375.11,378596.177
20120203,186.48,186.46,186.6,183.49,0.05,0.03,26517.89,490438.844
20120206,188.54,186.61,188.76,185.8,2.06,1.1,29747.67,557205.041
20120207,185.86,187.3,188.45,185.4,-2.68,-1.42,17942.1,334371.756
20120208,188.29,185.86,189.0,185.08,2.43,1.31,23082.2,432175.419
20120209,190.75,188.0,191.15,187.66,2.46,1.31,31384.79,596916.589
20120210,190.51,189.53,192.4,189.1,-0.24,-0.13,22276.37,425266.909
20120213,193.42,189.5,195.17,188.66,2.91,1.53,21639.21,416409.71
20120214,193.82,192.69,194.66,191.8,0.4,0.21,15142.48,292922.052
20120215,194.8,192.73,195.9,192.73,0.98,0.51,24714.09,481676.731
20120216,191.72,193.52,194.8,190.6,-3.08,-1.58,22016.02,424963.025
20120217,191.44,193.88,193.88,190.37,-0.28,-0.15,12287.91,235751.78
20120220,190.86,192.96,193.67,190.8,-0.58,-0.3,18530.02,356774.753
20120221,191.95,191.79,192.58,190.4,1.09,0.57,13789.29,264260.509
20120222,192.76,192.76,193.5,190.98,0.81,0.42,22352.27,429952.037
20120223,194.31,192.52,195.04,192.52,1.55,0.8,33433.26,649316.717
20120224,198.08,194.18,198.21,194.15,3.77,1.94,23944.08,471970.592
20120227,198.5,198.78,200.02,197.5,0.42,0.21,26562.35,528808.015
20120228,200.74,199.43,200.95,198.56,2.24,1.13,25698.0,514122.721
20120229,204.46,201.0,205.0,200.5,3.72,1.85,39432.24,802601.071
20120301,202.58,203.52,205.47,202.39,-1.88,-0.92,16920.79,345438.323
20120302,200.9,202.63,203.7,199.51,-1.68,-0.83,35216.72,706746.81
20120305,199.84,200.85,200.88,198.6,-1.06,-0.53,30553.81,609500.901
20120306,196.05,199.0,199.84,196.0,-3.79,-1.9,31474.0,621286.494
20120307,193.13,194.72,195.59,192.98,-2.92,-1.49,29198.86,567286.77
20120308,194.44,193.21,196.11,192.98,1.31,0.68,23574.65,458505.182
20120309,199.93,194.69,200.12,194.2,5.49,2.82,29239.34,578119.773
20120312,200.54,200.12,201.61,199.03,0.61,0.31,25681.62,514548.199
20120313,201.66,200.1,203.3,200.1,1.12,0.56,18316.24,370157.885
20120314,198.67,201.59,204.05,198.0,-2.99,-1.48,40699.86,820433.738
20120315,198.93,199.04,202.4,198.6,0.26,0.13,28094.96,562966.952
20120316,207.59,200.79,208.0,200.3,8.66,4.35,51583.56,1060740.607
20120319,207.64,207.8,211.57,205.57,0.05,0.02,45635.76,952934.077
20120320,207.75,207.55,209.1,206.11,0.11,0.05,23400.21,486464.276
20120321,205.1,207.8,209.0,203.86,-2.65,-1.28,29527.71,607930.947
20120322,205.35,204.32,206.9,204.29,0.25,0.12,8331.87,171049.55
20120323,212.02,207.5,212.55,207.5,6.67,3.25,54873.7,1159278.435
20120326,215.2,211.12,215.9,211.1,3.18,1.5,37653.79,807094.326
20120327,201.5,210.22,210.99,201.0,-13.7,-6.37,79106.14,1635757.954
20120328,201.4,199.0,205.0,198.31,-0.1,-0.05,55461.01,1116354.644
20120329,201.15,200.8,205.5,200.0,-0.25,-0.12,36982.79,751200.412
20120330,196.96,201.16,202.99,195.0,-4.19,-2.08,37959.9,749355.396
20120405,206.0,196.1,206.4,196.1,9.04,4.59,40960.98,831105.661
20120406,207.97,205.62,208.08,205.53,1.97,0.96,26729.89,553032.996
20120409,209.26,207.55,209.92,205.6,1.29,0.62,14474.53,300301.66
20120410,208.11,209.28,209.78,205.11,-1.15,-0.55,16640.63,344431.373
20120411,208.85,205.0,211.5,203.51,0.74,0.36,31460.72,655577.444
20120412,212.42,208.85,212.52,206.68,3.57,1.71,28422.97,597232.641
20120413,213.03,212.5,214.05,211.4,0.61,0.29,20527.3,436617.432
20120416,212.83,212.5,215.4,211.59,-0.2,-0.09,20893.29,447725.423
20120417,210.18,212.84,213.01,210.0,-2.65,-1.25,17872.26,377050.666
20120418,213.86,210.41,214.8,210.0,3.68,1.75,22815.45,485407.318
20120419,209.48,213.78,214.37,207.81,-4.38,-2.05,21823.7,459867.207
20120420,212.5,208.3,213.35,208.3,3.02,1.44,17046.31,360265.741
20120423,211.84,211.72,214.27,209.86,-0.66,-0.31,13281.65,281175.038
20120424,211.52,212.19,213.01,209.94,-0.32,-0.15,21782.06,459834.811
20120425,212.92,212.45,213.26,210.0,1.4,0.66,15529.42,329552.763
20120426,216.69,214.25,217.0,213.5,3.77,1.77,35019.76,753334.296
20120427,224.56,216.69,225.48,216.69,7.87,3.63,42728.23,954712.957
20120502,225.98,226.0,226.57,222.0,1.42,0.63,35339.75,793434.507
20120503,226.69,225.98,227.3,223.61,0.71,0.31,25654.46,579082.874
20120504,234.0,226.5,234.88,226.5,7.31,3.22,31879.43,734789.68
20120507,234.51,234.8,237.76,233.28,0.51,0.22,34244.66,805751.89
20120508,234.11,234.45,234.85,229.38,-0.4,-0.17,36664.91,851128.752
20120509,230.83,231.12,232.65,227.2,-3.28,-1.4,32909.59,756259.728
20120510,227.7,231.0,231.0,226.95,-3.13,-1.36,30574.04,697959.454
20120511,227.69,228.0,228.5,225.9,-0.01,0.0,23260.71,528011.697
20120514,222.18,228.0,228.0,220.61,-5.51,-2.42,38797.04,863502.637
20120515,223.11,221.1,223.66,220.1,0.93,0.42,16168.74,359784.509
20120516,220.02,222.95,223.4,218.0,-3.09,-1.39,28139.54,619595.453
20120517,219.91,220.12,221.4,218.61,-0.11,-0.05,34172.33,751957.382
20120518,217.92,218.67,219.97,215.9,-1.99,-0.9,26277.78,571816.871
20120521,223.19,217.58,224.52,217.58,5.27,2.42,28843.45,638767.871
20120522,229.28,225.01,231.5,225.01,6.09,2.73,41458.47,951034.142
20120523,230.47,229.25,232.1,228.0,1.19,0.52,24722.63,570787.761
20120524,220.24,229.8,232.77,217.88,-10.23,-4.44,53743.47,1201209.541
20120525,218.58,220.24,220.87,216.0,-1.66,-0.75,30569.29,667952.251
20120528,225.49,218.01,225.9,217.81,6.91,3.16,27833.72,618961.099
20120530,228.66,227.51,229.98,227.0,3.17,1.41,25700.7,587866.122
20120531,236.68,228.2,237.8,228.0,8.02,3.51,37367.05,877484.818
20120601,240.37,238.0,243.0,236.71,3.69,1.56,38504.34,923904.347
20120604,236.53,238.0,242.99,236.47,-3.84,-1.6,24327.61,581257.511
20120605,240.8,237.48,241.8,237.21,4.27,1.81,24561.31,588242.228
20120606,236.58,241.0,242.0,236.41,-4.22,-1.75,18728.94,445576.921
20120607,237.98,238.39,240.66,236.8,1.4,0.59,19677.3,470452.059
20120608,238.98,239.0,240.18,236.0,1.0,0.42,17286.24,411908.852
20120611,235.55,238.9,240.23,233.4,-3.43,-1.44,33061.23,780468.481
20120612,233.85,234.21,236.49,232.13,-1.7,-0.72,16372.52,382922.345
20120613,238.99,234.5,239.18,233.1,5.14,2.2,20463.47,485626.133
20120614,244.59,238.0,245.79,237.22,5.6,2.34,28704.73,698222.394
20120615,243.38,245.02,246.41,239.77,-1.21,-0.49,19859.84,483582.93
20120618,246.46,243.41,248.31,243.41,3.08,1.27,19538.35,482525.469
20120619,243.7,245.11,248.17,241.96,-2.76,-1.12,17299.94,423906.505
20120620,243.56,243.83,244.39,242.0,-0.14,-0.06,11393.46,277398.32
20120621,239.78,243.56,243.6,238.8,-3.78,-1.55,17034.03,409685.074
20120625,237.6,238.1,241.96,237.5,-2.18,-0.91,18434.05,440645.799
20120626,237.85,237.2,238.88,232.62,0.25,0.11,26122.47,615182.456
20120627,241.9,238.0,242.31,238.0,4.05,1.7,23257.14,559606.599
20120628,236.14,241.88,242.0,235.99,-5.76,-2.38,22213.41,529704.806
